6.669,545.0
6.6720000000000015,450.0
6.675,215.0
6.678,-90.0
6.681,-325.0
6.683,-390.0
6.686,-385.0
6.689,-365.0
6.692,-335.0
6.694,-295.0
6.697,-285.0
6.7,-270.0
6.7029999999999985,-265.0
6.706,-270.0
6.707999999999998,-275.0
6.711,-285.0
6.714,-265.0
6.7170000000000005,-250.0
6.7189999999999985,-260.0
6.722,-260.0
6.725,-265.0
6.728,-270.0
6.731,-265.0
6.733,-245.0
6.7360000000000015,-260.0
6.739,-255.0
6.742000000000001,-280.0
6.744,-260.0
6.747000000000001,-250.0
6.75,-250.0
6.752999999999999,-255.0
6.756,-255.0
6.757999999999999,-260.0
6.761,-260.0
6.7639999999999985,-255.0
6.767,-225.0
6.769,-240.0
6.772,-245.0
6.775,-265.0
6.778,-275.0
6.7810000000000015,-250.0
6.783,-245.0
6.7860000000000005,-230.0
6.789,-240.0
6.792000000000002,-255.0
6.794,-250.0
6.7970000000000015,-250.0
6.8,-245.0
6.803,-235.0
6.806,-240.0
6.808,-250.0
6.811,-250.0
6.814,-245.0
6.817,-220.0
6.819,-245.0
6.822,-245.0
6.825,-240.0
6.8279999999999985,-255.0
6.831,-245.0
6.832999999999998,-225.0
6.836,-240.0
6.839,-250.0
6.8420000000000005,-260.0
6.8439999999999985,-265.0
6.847,-255.0
6.85,-240.0
6.853,-250.0
6.856,-250.0
6.858,-265.0
6.8610000000000015,-260.0
6.864,-260.0
6.867000000000001,-265.0
6.869,-275.0
6.872000000000001,-270.0
6.875,-270.0
6.877999999999999,-270.0
6.881,-270.0
6.882999999999999,-245.0
6.886,-265.0
6.8889999999999985,-265.0
6.892,-270.0
6.894,-285.0
6.897,-260.0
6.9,-245.0
6.903,-255.0
6.9060000000000015,-265.0
6.908,-285.0
6.9110000000000005,-295.0
6.914,-300.0
6.917000000000002,-295.0
6.919,-285.0
6.9220000000000015,-320.0
6.925,-325.0
6.928,-335.0
6.931,-335.0
6.933,-330.0
6.936,-350.0
6.939,-345.0
6.942,-365.0
6.944,-380.0
6.947,-375.0
6.95,-375.0
6.9529999999999985,-385.0
6.956,-385.0
6.957999999999998,-400.0
6.961,-400.0
6.964,-395.0
6.9670000000000005,-390.0
6.9689999999999985,-390.0
6.972,-400.0
6.975,-405.0
6.978,-410.0
6.981,-380.0
6.983,-355.0
6.9860000000000015,-350.0
6.989,-340.0
6.992000000000001,-345.0
6.994,-335.0
6.997000000000001,-310.0
7.0,-285.0
7.002999999999999,-280.0
7.006,-270.0
7.007999999999999,-255.0
7.011,-245.0
7.0139999999999985,-235.0
7.017,-210.0
7.019,-215.0
7.022,-220.0
7.025,-220.0
7.028,-215.0
7.0310000000000015,-190.0
7.033,-180.0
7.0360000000000005,-180.0
7.039,-185.0
7.042000000000002,-195.0
7.044,-195.0
7.0470000000000015,-190.0
7.05,-170.0
7.053,-170.0
7.056,-185.0
7.058,-185.0
7.061,-185.0
7.064,-180.0
7.067,-170.0
7.069,-190.0
7.072,-180.0
7.075,-195.0
7.0779999999999985,-190.0
7.081,-170.0
7.082999999999998,-170.0
7.086,-175.0
7.089,-190.0
7.0920000000000005,-195.0
7.0939999999999985,-190.0
7.097,-185.0
7.1,-185.0
7.103,-180.0
7.106,-185.0
7.108,-190.0
7.1110000000000015,-205.0
7.114,-195.0
7.117000000000001,-185.0
7.119,-185.0
7.122000000000001,-185.0
7.125,-205.0
7.127999999999999,-205.0
7.131,-180.0
7.132999999999999,-195.0
7.136,-195.0
7.1389999999999985,-205.0
7.142,-210.0
7.144,-225.0
7.147,-210.0
7.15,-200.0
7.153,-200.0
7.1560000000000015,-205.0
7.158,-210.0
7.1610000000000005,-225.0
7.164,-210.0
7.167000000000002,-200.0
7.169,-200.0
7.1720000000000015,-205.0
7.175,-210.0
7.178,-200.0
7.181,-195.0
7.183,-185.0
7.186,-205.0
7.189,-210.0
7.192,-220.0
7.194,-215.0
7.197,-205.0
7.2,-200.0
7.2029999999999985,-215.0
7.206,-210.0
7.207999999999998,-225.0
7.211,-220.0
7.213999999999999,-215.0
7.217,-200.0
7.2189999999999985,-210.0
7.222,-205.0
7.225,-215.0
7.228,-215.0
7.231,-215.0
7.233,-200.0
7.2360000000000015,-200.0
7.239,-210.0
7.242000000000001,-220.0
7.244,-210.0
7.247000000000001,-195.0
7.25,-200.0
7.252999999999999,-190.0
7.256,-210.0
7.257999999999999,-220.0
7.261,-215.0
7.2639999999999985,-200.0
7.267,-185.0
7.269,-195.0
7.272,-200.0
7.275,-200.0
7.278,-205.0
7.2810000000000015,-195.0
7.282999999999999,-185.0
7.286,-190.0
7.289,-195.0
7.292000000000002,-200.0
7.294,-200.0
7.2970000000000015,-200.0
7.3,-190.0
7.303,-200.0
7.306,-190.0
7.308,-200.0
7.311,-195.0
7.314,-180.0
7.317,-160.0
7.319,-180.0
7.322,-180.0
7.325,-185.0
7.3279999999999985,-180.0
7.331,-160.0
7.332999999999998,-145.0
7.336,-155.0
7.338999999999999,-170.0
7.342,-170.0
7.3439999999999985,-155.0
7.347,-145.0
7.35,-130.0
7.353,-135.0
7.356,-140.0
7.358,-135.0
7.3610000000000015,-140.0
7.364,-140.0
7.367000000000001,-125.0
7.369,-130.0
7.372000000000001,-150.0
7.375,-165.0
7.377999999999999,-165.0
7.381,-165.0
7.382999999999999,-155.0
7.386,-150.0
7.3889999999999985,-165.0
7.392,-180.0
7.394,-195.0
7.397,-175.0
7.4,-170.0
7.403,-175.0
7.4060000000000015,-185.0
7.407999999999999,-195.0
7.411,-190.0
7.414,-175.0
7.417000000000002,-185.0
7.419,-190.0
7.4220000000000015,-205.0
7.425,-215.0
7.428,-215.0
7.431,-195.0
7.433,-180.0
7.436,-190.0
7.439,-200.0
7.442,-200.0
7.444,-215.0
7.447,-200.0
7.45,-180.0
7.4529999999999985,-195.0
7.456,-200.0
7.457999999999998,-205.0
7.461,-210.0
7.463999999999999,-200.0
7.467,-205.0
