7.797000000000001,2835.0
7.805,2635.0
7.812,1655.0
7.82,-15.0
7.827999999999999,-415.0
7.836,-245.0
7.843999999999999,-295.0
7.852,-335.0
7.859,-325.0
7.867000000000001,-325.0
7.875,-335.0
7.882999999999999,-315.0
7.891,-285.0
7.898,-255.0
7.906000000000001,-265.0
7.914,-265.0
7.922000000000001,-215.0
7.93,-205.0
7.938,-195.0
7.945,-165.0
7.952999999999999,-125.0
7.961,-145.0
7.968999999999999,-155.0
7.977,-145.0
7.984,-125.0
7.992000000000001,-215.0
8.0,-165.0
8.008,-175.0
8.016,-195.0
8.023,-165.0
8.031,-155.0
8.039,-125.0
8.047,-95.0
8.055,-105.0
8.062000000000001,-95.0
8.07,-135.0
8.078,-135.0
8.086,-135.0
8.094,-165.0
8.102,-135.0
8.109,-135.0
8.117,-135.0
8.125,-145.0
8.133,-145.0
8.141,-135.0
8.148,-145.0
8.156,-125.0
8.164,-115.0
8.172,-105.0
8.18,-135.0
8.187999999999999,-115.0
8.195,-105.0
8.203,-145.0
8.211,-135.0
8.219,-135.0
8.227,-125.0
8.234,-125.0
8.242,-85.0
8.25,-75.0
8.258,-65.0
8.266,15.0
8.273,45.0
8.281,5.0
8.289,-35.0
8.297,-85.0
8.305,-115.0
8.312000000000001,-115.0
8.32,-125.0
8.328,-145.0
8.336,-195.0
8.344,-205.0
8.352,-175.0
8.359,-145.0
8.367,-155.0
8.375,-265.0
8.383,-755.0
8.391,-545.0
8.398,695.0
8.406,2195.0
8.414,2715.0
8.422,2535.0
8.43,1145.0
8.437999999999999,-135.0
8.445,-245.0
8.453,-215.0
8.461,-265.0
8.469,-355.0
8.477,-335.0
8.484,-305.0
8.492,-315.0
8.5,-295.0
8.508,-295.0
8.516,-275.0
8.523,-255.0
8.531,-255.0
8.539,-205.0
8.547,-165.0
8.555,-145.0
8.562000000000001,-145.0
8.57,-125.0
8.578,-105.0
8.586,-115.0
8.594,-135.0
8.602,-135.0
8.609,-125.0
8.617,-185.0
8.625,-215.0
8.633,-235.0
8.641,-205.0
8.648,-195.0
8.656,-165.0
8.664,-135.0
8.672,-135.0
8.68,-125.0
8.687999999999999,-135.0
8.695,-135.0
8.703,-135.0
8.711,-145.0
8.719,-135.0
8.727,-135.0
8.734,-135.0
8.742,-125.0
8.75,-115.0
8.758,-145.0
8.766,-105.0
8.773,-115.0
8.781,-135.0
8.789,-135.0
8.797,-95.0
8.805,-125.0
8.812000000000001,-155.0
8.82,-135.0
8.828,-135.0
8.836,-115.0
8.844,-135.0
8.852,-105.0
8.859,-85.0
8.867,-25.0
8.875,-45.0
8.883,-105.0
8.891,-5.0
8.898,75.0
8.906,-5.0
8.914,-45.0
8.922,-105.0
8.93,-95.0
8.937999999999999,-125.0
8.945,-95.0
8.953,-135.0
8.961,-205.0
8.969,-195.0
8.977,-185.0
8.984,-175.0
8.992,-185.0
9.0,-145.0
9.008,-675.0
9.016,-765.0
9.023,335.0
9.031,2115.0
