6.984,500.0
6.992000000000001,430.0
7.0,-1720.0
7.007999999999999,-1890.0
7.016,-1190.0
7.023,-790.0
7.031000000000001,-350.0
7.039,-20.0
7.047000000000001,0.0
7.055,0.0
7.062,20.0
7.07,50.0
7.077999999999999,60.0
7.086,70.0
7.093999999999999,100.0
7.102,110.0
7.109,110.0
7.117000000000001,120.0
7.125,140.0
7.132999999999999,140.0
7.141,160.0
7.148,180.0
7.156000000000001,190.0
7.164,200.0
7.172000000000001,220.0
7.18,250.0
7.188,250.0
7.195,260.0
7.202999999999999,260.0
7.211,260.0
7.218999999999999,240.0
7.227,220.0
7.234,220.0
7.242000000000001,170.0
7.25,120.0
7.257999999999999,80.0
7.266,50.0
7.273,20.0
7.281000000000001,10.0
7.289,10.0
7.297000000000001,30.0
7.305,30.0
7.312,40.0
7.32,40.0
7.327999999999999,50.0
7.336,40.0
7.343999999999999,60.0
7.352,50.0
7.359,40.0
7.367000000000001,40.0
7.375,50.0
7.382999999999999,40.0
7.391,40.0
7.398,50.0
7.406000000000001,50.0
7.414,40.0
7.422000000000001,50.0
7.43,40.0
7.438,40.0
7.445,40.0
7.452999999999999,40.0
7.461,30.0
7.468999999999999,20.0
7.477,10.0
7.484,0.0
7.492000000000001,-10.0
7.5,-10.0
7.507999999999999,-10.0
7.516,-10.0
7.523,-20.0
7.531000000000001,-20.0
7.539,-30.0
7.547000000000001,-20.0
7.555,-40.0
7.562,-40.0
7.57,-40.0
7.577999999999999,-50.0
7.586,-50.0
7.593999999999999,-50.0
7.602,-50.0
7.609,-70.0
7.617000000000001,-60.0
7.625,-40.0
7.632999999999999,20.0
7.641,-20.0
7.648,50.0
7.656000000000001,60.0
7.664,130.0
7.672000000000001,30.0
7.68,-20.0
7.688,-70.0
7.695,-180.0
7.702999999999999,-160.0
7.711,-150.0
7.718999999999999,-130.0
7.727,-130.0
7.734,-130.0
7.742000000000001,-140.0
7.75,-130.0
7.757999999999999,-120.0
7.766,210.0
7.773,440.0
7.781000000000001,550.0
7.789,-1750.0
7.797000000000001,-1930.0
7.805,-1220.0
7.812,-940.0
7.82,-380.0
7.827999999999999,-40.0
7.836,-50.0
7.843999999999999,-20.0
7.852,10.0
7.859,20.0
7.867000000000001,20.0
7.875,50.0
7.882999999999999,50.0
7.891,60.0
7.898,80.0
7.906000000000001,90.0
7.914,90.0
7.922000000000001,100.0
7.93,110.0
7.938,130.0
7.945,140.0
7.952999999999999,160.0
7.961,180.0
7.968999999999999,200.0
7.977,210.0
7.984,230.0
7.992000000000001,230.0
8.0,220.0
8.008,210.0
8.016,180.0
8.023,150.0
8.031,130.0
8.039,100.0
8.047,50.0
8.055,10.0
8.062000000000001,-10.0
8.07,-10.0
8.078,-10.0
8.086,-20.0
8.094,10.0
8.102,20.0
8.109,40.0
8.117,40.0
8.125,40.0
8.133,40.0
8.141,40.0
8.148,40.0
8.156,40.0
8.164,30.0
8.172,50.0
8.18,50.0
8.187999999999999,40.0
8.195,50.0
8.203,80.0
8.211,70.0
8.219,80.0
8.227,80.0
8.234,80.0
8.242,70.0
8.25,60.0
8.258,60.0
8.266,70.0
8.273,50.0
8.281,40.0
8.289,40.0
8.297,40.0
8.305,20.0
8.312000000000001,50.0
8.32,30.0
8.328,20.0
8.336,0.0
8.344,20.0
8.352,10.0
8.359,-10.0
8.367,0.0
8.375,0.0
8.383,-30.0
8.391,-20.0
8.398,-30.0
8.406,-20.0
8.414,-30.0
8.422,-20.0
8.43,-10.0
8.437999999999999,30.0
8.445,10.0
8.453,40.0
8.461,70.0
8.469,140.0
8.477,100.0
8.484,40.0
8.492,-10.0
8.5,-130.0
8.508,-140.0
8.516,-120.0
8.523,-120.0
8.531,-120.0
8.539,-110.0
8.547,-110.0
8.555,-100.0
8.562000000000001,-110.0
8.57,30.0
8.578,340.0
